bar,open,close,low,high,volume,length,timestamp
18395,101941.6,101866.2,101866.2,101941.6,9.722150000000001,591,2025-05-15
18396,101866.2,101882.5,101854.2,101886.7,9.692982,488,2025-05-15
18397,101882.5,101836.5,101836.5,101893.0,10.021901,706,2025-05-15
18398,101836.4,101774.5,101767.3,101838.2,9.803485,447,2025-05-15
18399,101774.5,101874.9,101774.5,101874.9,9.772147,722,2025-05-15
18400,101874.9,101719.5,101719.5,101875.0,9.854824,638,2025-05-15
18401,101717.9,101764.9,101701.1,101788.3,9.708399,721,2025-05-15
18402,101764.9,101713.4,101686.5,101773.0,9.995001,1088,2025-05-15
18403,101713.4,101670.0,101636.2,101757.5,9.834028,1029,2025-05-15
18404,101667.9,101673.3,101640.4,101685.5,9.816916,863,2025-05-15
18405,101674.4,101740.0,101665.2,101783.0,9.849963,830,2025-05-15
18406,101742.2,101873.9,101721.6,101873.9,9.763596,815,2025-05-15
18407,101874.0,101872.6,101823.6,101889.7,9.877745,626,2025-05-15
18408,101872.6,101911.3,101870.0,101911.4,9.791771,738,2025-05-15
18409,101911.3,101896.6,101873.5,101933.9,9.83464,709,2025-05-15
18410,101898.9,101847.4,101847.4,101934.0,9.817374,573,2025-05-15
18411,101847.4,101890.1,101814.0,101890.1,9.736232,420,2025-05-15
18412,101890.1,101797.0,101797.0,101924.9,9.78439,590,2025-05-15
18413,101795.9,101757.8,101743.5,101795.9,9.937332,719,2025-05-15
18414,101755.2,101696.5,101659.7,101755.2,9.772402,649,2025-05-15
18415,101696.5,101730.7,101683.2,101761.1,9.811056,900,2025-05-15
18416,101730.7,101650.0,101627.3,101743.3,9.837869,1054,2025-05-15
18417,101650.0,101720.3,101649.9,101739.0,9.908735,1066,2025-05-15
18418,101720.3,101742.6,101606.2,101747.7,9.785998,720,2025-05-15
18419,101744.7,101770.8,101744.7,101820.6,9.872631,772,2025-05-15
18420,101770.8,101748.1,101740.0,101780.2,9.815589,564,2025-05-15
18421,101748.1,101670.8,101625.0,101769.0,9.786683,766,2025-05-15
18422,101671.1,101828.8,101671.1,101828.9,9.877856,815,2025-05-15
18423,101828.8,101810.2,101795.7,101843.2,9.752824,429,2025-05-15
18424,101810.2,101887.5,101783.4,101887.6,9.83461,846,2025-05-15
18425,101887.5,101888.7,101823.6,101899.9,9.875065,643,2025-05-15
18426,101888.7,101867.9,101833.2,101910.0,9.811078,665,2025-05-15
18427,101867.9,101916.0,101867.9,101922.9,9.826688,412,2025-05-15
18428,101916.0,101995.8,101916.0,101995.9,9.80622,480,2025-05-15
18429,101995.8,101970.4,101970.3,102016.4,9.773244,617,2025-05-15
18430,101970.4,102003.9,101970.4,102009.0,9.835354,385,2025-05-15
18431,102004.2,102070.2,102002.9,102070.2,9.741535,628,2025-05-15
18432,102071.4,102112.5,102066.4,102112.5,9.854759,525,2025-05-15
18433,102112.5,102092.8,102092.8,102145.4,9.739984,437,2025-05-15
18434,102092.9,102062.9,102059.3,102150.0,9.841362,715,2025-05-15
18435,102062.8,102093.4,102015.9,102093.5,9.787039,576,2025-05-15
18436,102093.4,102084.2,102022.3,102093.4,9.68852,588,2025-05-15
18437,102084.2,102089.8,102044.9,102101.8,9.879150000000001,544,2025-05-15
18438,102089.8,102095.7,102060.1,102101.8,9.67433,313,2025-05-15
18439,102095.7,102147.6,102095.7,102164.1,9.931813,386,2025-05-15
18440,102147.6,102235.5,102147.6,102235.5,9.796004,530,2025-05-15
18441,102235.7,102218.8,102216.8,102271.9,9.610457,445,2025-05-15
18442,102220.0,102245.1,102220.0,102283.9,9.877459,456,2025-05-15
18443,102245.1,102290.5,102225.0,102312.5,9.819202,1014,2025-05-15
18444,102290.5,102268.0,102268.0,102313.9,9.799521,599,2025-05-15
18445,102266.9,102316.2,102261.5,102338.7,9.798968,922,2025-05-15
18446,102316.2,102372.7,102267.8,102372.7,9.651712,816,2025-05-15
18447,102372.8,102430.0,102367.3,102430.0,9.879521,712,2025-05-15
18448,102430.0,102252.0,102249.0,102436.0,9.775934,757,2025-05-15
18449,102252.0,102219.9,102215.8,102263.8,9.780768,625,2025-05-15
18450,102219.9,102220.0,102194.1,102255.6,9.763113,1014,2025-05-15
18451,102220.0,102263.1,102208.4,102306.9,9.637447,762,2025-05-15
18452,102263.1,102219.9,102197.6,102286.8,9.927737,879,2025-05-15
18453,102219.9,102332.8,102219.9,102332.9,9.730312,648,2025-05-15
18454,102332.8,102342.1,102279.9,102342.1,9.831766,640,2025-05-15
18455,102342.1,102327.0,102258.1,102349.4,9.764971,1178,2025-05-15
18456,102327.0,102402.2,102294.4,102423.5,9.76302,800,2025-05-15
18457,102402.2,102377.4,102352.3,102403.0,9.710217,724,2025-05-15
18458,102377.4,102344.6,102305.9,102416.1,9.848162,938,2025-05-15
18459,102344.5,102403.3,102340.4,102460.4,9.761664,976,2025-05-15
18460,102403.3,102408.4,102333.6,102416.1,9.718564,736,2025-05-15
18461,102408.4,102300.0,102268.9,102432.5,9.813309,890,2025-05-15
18462,102300.0,102379.0,102283.3,102379.1,9.774947000000001,988,2025-05-15
18463,102379.0,102340.0,102321.1,102405.8,9.758607,920,2025-05-15
18464,102336.6,102283.9,102283.9,102336.6,9.760404,428,2025-05-15
18465,102283.9,102336.5,102277.0,102342.2,9.697957,1050,2025-05-15
18466,102336.5,102414.6,102336.5,102430.0,9.840929,803,2025-05-15
18467,102414.6,102407.8,102335.0,102436.7,9.543673,824,2025-05-15
18468,102407.8,102458.6,102405.7,102458.6,9.390854,282,2025-05-15
18469,102458.7,102519.2,102447.8,102527.4,10.283446,664,2025-05-15
18470,102518.5,102508.4,102486.0,102542.9,9.832254,852,2025-05-15
18471,102508.7,102569.2,102497.4,102613.6,9.662556,999,2025-05-15
18472,102569.2,102573.8,102565.7,102580.1,9.856300000000001,130,2025-05-15
18473,102573.8,102525.4,102504.5,102576.4,9.608655,793,2025-05-15
18474,102525.4,102627.8,102525.4,102635.4,9.824864,417,2025-05-15
18475,102627.9,102735.2,102613.0,102760.0,9.809287,882,2025-05-15
18476,102735.2,102658.9,102640.5,102749.3,9.663421,382,2025-05-15
18477,102658.9,102551.4,102551.4,102661.1,9.793431,400,2025-05-15
18478,102550.9,102420.3,102382.1,102550.9,9.786139,452,2025-05-15
18479,102420.3,102574.4,102420.3,102587.2,9.517975,392,2025-05-15
18480,102574.3,102603.2,102520.8,102606.8,9.984664,621,2025-05-15
18481,102606.8,102660.8,102592.9,102660.8,9.668412,515,2025-05-15
18482,102660.8,102718.7,102615.4,102737.5,9.808433,510,2025-05-15
18483,102718.7,102780.3,102664.9,102787.8,9.743154,787,2025-05-15
18484,102780.3,102719.8,102680.4,102787.0,9.568950000000001,515,2025-05-15
18485,102719.7,102713.7,102703.4,102748.6,9.786251,389,2025-05-15
18486,102713.7,102603.5,102603.5,102713.7,9.677128,376,2025-05-15
18487,102603.5,102567.6,102513.6,102622.5,9.890085000000001,440,2025-05-15
18488,102568.3,102542.2,102542.2,102622.9,9.777816,670,2025-05-15
18489,102541.1,102640.4,102514.7,102640.4,9.675713,532,2025-05-15
18490,102640.4,102497.4,102497.4,102646.2,9.793625,566,2025-05-15
18491,102497.0,102613.8,102485.8,102647.2,9.767017,667,2025-05-15
18492,102613.8,102710.4,102590.0,102720.0,9.754955,904,2025-05-15
18493,102710.4,102762.7,102707.3,102765.3,9.573818000000001,801,2025-05-15
18494,102762.7,102797.8,102717.7,102797.8,9.803088,479,2025-05-15
18495,102797.8,102831.3,102797.8,102839.4,9.817749000000001,547,2025-05-15
18496,102831.8,102735.3,102735.2,102842.6,9.683875,527,2025-05-15
18497,102735.3,102723.1,102715.7,102780.0,9.697493,724,2025-05-15
18498,102721.5,102706.9,102670.1,102724.2,9.769395,622,2025-05-15
18499,102706.9,102690.0,102663.1,102748.1,9.68718,859,2025-05-15
18500,102690.0,102670.7,102653.9,102720.8,9.830241000000001,923,2025-05-15
18501,102670.7,102684.8,102621.1,102716.4,9.738328000000001,1109,2025-05-15
18502,102684.8,102751.1,102657.4,102776.0,9.598511,812,2025-05-15
18503,102751.1,102758.0,102740.9,102817.7,9.773101,510,2025-05-15
18504,102758.0,102676.4,102666.0,102784.2,9.826795,716,2025-05-15
18505,102676.4,102660.1,102649.8,102733.1,9.693826,903,2025-05-15
18506,102660.1,102596.9,102563.4,102668.0,9.757164,538,2025-05-15
18507,102596.9,102569.4,102550.1,102652.1,9.746381,967,2025-05-15
18508,102569.4,102552.7,102529.6,102600.0,9.782477,583,2025-05-15
18509,102552.7,102539.6,102521.7,102600.3,9.724158000000001,688,2025-05-15
18510,102539.6,102528.9,102482.6,102556.9,9.603998,738,2025-05-15
18511,102528.6,102565.0,102503.0,102569.6,9.931831,623,2025-05-15
18512,102565.0,102553.8,102525.0,102629.9,9.75355,1017,2025-05-15
18513,102553.8,102486.7,102468.7,102553.8,9.646287000000001,582,2025-05-15
18514,102486.7,102574.9,102486.7,102581.7,9.857325,978,2025-05-15
18515,102574.9,102579.2,102550.0,102590.0,9.736937,453,2025-05-15
18516,102579.2,102502.3,102490.1,102579.2,9.649165,684,2025-05-15
18517,102502.3,102620.0,102502.3,102649.9,9.860526,390,2025-05-15
18518,102620.0,102705.1,102606.5,102708.3,9.751726,1010,2025-05-15
18519,102705.1,102718.9,102603.6,102719.0,9.708304,981,2025-05-15
18520,102718.9,102624.5,102595.1,102718.9,9.741799,664,2025-05-15
18521,102624.5,102648.1,102624.5,102709.7,9.690866,911,2025-05-15
18522,102648.1,102714.4,102625.0,102714.4,9.709948,841,2025-05-15
18523,102714.4,102749.5,102701.1,102799.9,9.836623,793,2025-05-15
18524,102749.5,102740.2,102740.0,102779.8,6.742501,595,2025-05-15
18525,102740.2,102734.0,102733.9,102763.8,12.727739,321,2025-05-15
18526,102734.0,102670.2,102652.0,102744.4,9.724842,911,2025-05-15
18527,102670.2,102639.3,102627.7,102675.6,9.687862,1012,2025-05-15
18528,102639.3,102605.2,102592.1,102652.7,9.78153,915,2025-05-15
18529,102605.2,102606.5,102584.0,102635.3,9.625129,607,2025-05-15
18530,102606.4,102550.2,102550.2,102620.0,9.783622,737,2025-05-15
18531,102550.2,102581.4,102533.2,102604.3,9.865815,783,2025-05-15
18532,102581.4,102622.4,102508.8,102622.4,9.6978,648,2025-05-15
18533,102622.4,102707.9,102591.1,102710.2,9.749141999999999,732,2025-05-15
18534,102708.1,102643.5,102603.3,102720.0,9.76676,723,2025-05-15
18535,102643.5,102573.9,102569.7,102705.6,9.742225,625,2025-05-15
18536,102573.9,102353.7,102348.3,102573.9,9.693952,920,2025-05-15
18537,102353.7,102493.9,102353.7,102494.0,9.668648,499,2025-05-15
18538,102493.9,102702.99,102461.0,102702.99,9.915379,759,2025-05-15
18539,102703.3,102757.2,102668.7,102757.2,9.681669,418,2025-05-15
18540,102749.6,102708.7,102708.7,102801.0,9.731582,467,2025-05-15
18541,102708.1,102607.6,102607.6,102711.7,9.808443,470,2025-05-15
18542,102607.6,102649.7,102545.4,102713.3,9.7413,719,2025-05-15
18543,102649.7,102466.2,102428.4,102649.7,9.719157,640,2025-05-15
18544,102466.2,102377.1,102370.0,102476.3,9.797173,903,2025-05-15
18545,102377.1,102328.5,102293.3,102380.3,9.773495,1182,2025-05-15
18546,102328.5,102258.3,102258.3,102344.3,9.760177,834,2025-05-15
18547,102258.3,102190.1,102187.3,102258.3,9.760351,631,2025-05-15
18548,102191.0,102184.5,102162.9,102210.3,9.821215,635,2025-05-15
18549,102184.5,102184.0,102123.3,102202.1,9.793914000000001,892,2025-05-15
18550,102184.0,102199.8,102160.0,102242.1,9.776881,668,2025-05-15
18551,102199.8,102133.7,102133.7,102199.8,9.760783,406,2025-05-15
18552,102133.4,102183.5,102115.3,102183.5,9.772093,396,2025-05-15
18553,102183.6,102200.7,102182.1,102242.8,9.811654,450,2025-05-15
18554,102200.7,102337.4,102185.8,102337.5,9.800045,574,2025-05-15
18555,102337.4,102355.6,102315.1,102363.1,9.766765,598,2025-05-15
18556,102355.6,102240.1,102240.0,102362.2,9.71393,820,2025-05-15
18557,102242.2,102111.0,102111.0,102246.3,9.849992,505,2025-05-15
18558,102111.0,102002.7,101977.0,102122.4,9.802997,1208,2025-05-15
18559,102003.0,102040.0,101989.9,102053.5,8.483076,464,2025-05-15
18560,102040.0,102034.8,102034.8,102040.0,11.11915,43,2025-05-15
18561,102034.8,102007.8,101989.6,102040.6,9.697961,641,2025-05-15
18562,102009.8,101932.2,101900.5,102014.3,9.918896,819,2025-05-15
18563,101932.2,101890.1,101890.1,101932.2,9.787089,480,2025-05-15
18564,101890.1,101788.1,101788.0,101898.1,9.804908,794,2025-05-15
18565,101788.2,101834.4,101788.2,101868.8,9.778777,579,2025-05-15
18566,101834.3,101768.9,101763.0,101838.3,9.888964,261,2025-05-15
18567,101768.9,101700.1,101700.0,101782.3,9.840011,1003,2025-05-15
18568,101701.8,101625.2,101604.5,101711.9,9.787293,726,2025-05-15
18569,101624.9,101590.4,101568.6,101644.4,9.873658,578,2025-05-15
18570,101594.2,101661.8,101594.2,101663.2,9.827039,513,2025-05-15
18571,101661.8,101677.4,101661.8,101713.7,9.855341000000001,373,2025-05-15
18572,101677.4,101639.9,101581.7,101677.4,9.782254,413,2025-05-15
18573,101639.9,101743.7,101633.8,101743.7,9.757568000000001,374,2025-05-15
18574,101743.7,101820.0,101733.8,101820.0,9.968042,591,2025-05-15
18575,101823.6,101861.9,101814.4,101879.9,9.768485,597,2025-05-15
18576,101861.8,101970.5,101838.1,101970.5,9.853188,390,2025-05-15
18577,101970.5,102002.7,101954.1,102009.5,9.640898,581,2025-05-15
18578,102002.8,102045.2,102002.8,102055.6,9.970522,277,2025-05-15
18579,102045.2,102033.1,101990.8,102045.9,9.664071999999999,244,2025-05-15
18580,102033.2,102062.9,101990.9,102069.7,9.946713,622,2025-05-15
18581,102062.9,102070.2,102011.1,102070.2,9.797397,841,2025-05-15
18582,102070.6,102056.7,102001.8,102110.4,9.79995,935,2025-05-15
18583,102056.7,102195.2,102017.9,102197.3,9.782609,1010,2025-05-15
18584,102195.1,102180.8,102115.3,102197.3,9.79693,868,2025-05-15
18585,102180.7,102084.7,102058.3,102190.9,9.73751,688,2025-05-15
18586,102084.7,102144.7,102084.7,102195.1,9.843481,714,2025-05-15
18587,102144.7,102206.3,102118.6,102225.9,9.787585,766,2025-05-15
18588,102206.3,102170.0,102147.0,102206.3,9.738024,707,2025-05-15
18589,102171.6,102201.8,102145.0,102248.2,9.832197,692,2025-05-15
18590,102201.6,102262.9,102154.0,102262.9,9.783484,719,2025-05-15
18591,102262.9,102246.1,102246.1,102281.8,9.765374,532,2025-05-15
18592,102246.1,102400.3,102240.4,102412.2,9.795112,1029,2025-05-15
18593,102400.3,102390.0,102270.5,102403.8,9.766317,864,2025-05-15
18594,102388.6,102270.4,102270.4,102388.6,9.761816,1050,2025-05-15
18595,102270.4,102233.7,102207.7,102280.1,9.763568,688,2025-05-15
18596,102233.6,102156.4,102094.6,102233.6,9.798925,656,2025-05-15
18597,102156.7,102016.3,102016.3,102170.0,9.798558,795,2025-05-15
18598,102016.3,101993.2,101993.1,102027.2,9.817972000000001,531,2025-05-15
18599,101993.2,101919.5,101919.5,101999.9,9.778385,720,2025-05-15
18600,101919.5,101855.5,101846.2,101932.7,9.81755,465,2025-05-15
18601,101855.4,101899.9,101840.8,101901.1,9.740149,320,2025-05-15
18602,101899.9,101782.5,101782.5,101899.9,9.913439,282,2025-05-15
18603,101781.8,101852.9,101775.6,101868.1,9.816378,531,2025-05-15
18604,101852.9,101954.1,101832.5,101957.0,9.830805,711,2025-05-15
18605,101954.1,101970.9,101834.0,101986.7,9.772763,1246,2025-05-15
18606,101970.9,102012.1,101931.3,102019.9,9.755779,677,2025-05-15
18607,102012.1,102091.7,101933.9,102091.7,9.862451,660,2025-05-15
18608,102092.0,102129.4,102054.5,102157.1,9.81404,705,2025-05-15
18609,102129.4,102046.9,101987.5,102150.0,9.789212000000001,976,2025-05-15
18610,102044.8,101972.9,101972.9,102085.1,9.815313,808,2025-05-15
18611,101972.9,101931.4,101931.4,101974.9,9.80438,508,2025-05-15
18612,101931.4,101930.0,101883.5,101936.5,9.816566,358,2025-05-15
18613,101930.0,101831.9,101826.1,101962.3,9.819447,792,2025-05-15
18614,101831.9,101863.7,101818.6,101863.7,9.734567,480,2025-05-15
18615,101863.7,101915.0,101863.7,101915.0,9.892405,257,2025-05-15
18616,101915.3,101928.8,101912.1,101949.1,9.806317,428,2025-05-15
18617,101928.8,102140.5,101928.8,102140.5,9.7324,593,2025-05-15
18618,102141.7,102270.1,102141.7,102276.6,9.854161,755,2025-05-15
18619,102270.1,102292.7,102270.1,102347.3,9.743381,821,2025-05-15
18620,102292.7,102301.1,102290.1,102331.1,9.81067,745,2025-05-15
18621,102301.0,102213.4,102213.4,102301.1,9.778621,840,2025-05-15
18622,102213.4,102205.1,102184.3,102254.9,9.78372,833,2025-05-15
18623,102205.1,102249.8,102200.1,102274.6,9.227133,652,2025-05-15
18624,102249.8,102242.1,102200.1,102261.5,10.32536,665,2025-05-15
18625,102243.0,102250.0,102243.0,102317.4,9.768865,731,2025-05-15
18626,102250.0,102190.1,102147.0,102258.0,9.802466,847,2025-05-15
18627,102190.1,102065.0,102040.0,102220.8,9.708294,1057,2025-05-15
18628,102065.0,102048.2,102015.0,102085.0,9.878972000000001,1146,2025-05-15
18629,102047.7,101968.5,101961.0,102075.0,9.808545,783,2025-05-15
18630,101968.5,101894.6,101877.0,101997.9,9.795886,741,2025-05-15
18631,101894.6,101882.9,101847.2,101939.3,9.801244,868,2025-05-15
18632,101882.9,101865.9,101849.6,101903.6,9.766372,794,2025-05-15
18633,101865.9,101824.3,101820.1,101892.3,9.880914,798,2025-05-15
18634,101830.1,101785.7,101785.62,101830.2,9.814935,616,2025-05-15
18635,101785.7,101707.3,101698.0,101790.6,9.807982,643,2025-05-15
18636,101708.4,101700.3,101686.9,101717.6,9.837276,261,2025-05-15
18637,101700.3,101747.1,101700.3,101774.7,9.866855,473,2025-05-15
18638,101747.1,101734.2,101733.2,101815.6,9.822807000000001,467,2025-05-15
18639,101737.0,101797.4,101700.0,101799.7,9.696731,641,2025-05-15
18640,101797.4,101793.3,101783.1,101908.5,9.939779,1072,2025-05-15
18641,101799.6,101700.0,101700.0,101818.4,9.831629,566,2025-05-15
18642,101700.0,101673.5,101673.5,101726.9,9.83621,407,2025-05-15
18643,101677.6,101658.8,101600.0,101687.1,9.801799,785,2025-05-15
18644,101658.8,101740.0,101641.3,101740.0,9.749535,551,2025-05-15
18645,101740.0,101693.2,101662.8,101750.1,9.769789,726,2025-05-15
18646,101693.2,101736.0,101634.8,101759.7,10.010937,566,2025-05-15
18647,101736.0,101748.7,101703.6,101769.9,9.788577,669,2025-05-15
18648,101748.7,101657.6,101657.6,101756.6,9.869567,773,2025-05-15
18649,101657.6,101675.6,101594.3,101676.0,9.848593,689,2025-05-15
18650,101672.5,101550.0,101550.0,101672.5,9.719589,723,2025-05-15
18651,101550.0,101500.0,101500.0,101550.0,9.893938,590,2025-05-15
18652,101500.0,101456.0,101456.0,101502.4,9.914422,578,2025-05-15
18653,101456.0,101394.3,101389.86,101456.1,9.829809000000001,793,2025-05-15
18654,101394.3,101453.4,101394.3,101470.7,9.89005,495,2025-05-15
18655,101453.4,101525.3,101434.9,101543.0,9.859901,595,2025-05-15
18656,101525.3,101570.6,101502.4,101570.7,9.850022000000001,579,2025-05-15
18657,101570.6,101643.0,101554.2,101687.4,9.838437,781,2025-05-15
18658,101643.0,101681.3,101624.0,101694.8,9.836665,505,2025-05-15
18659,101681.3,101502.4,101502.4,101681.3,9.743041,754,2025-05-15
18660,101502.4,101608.5,101473.4,101623.6,9.825451,658,2025-05-15
18661,101611.5,101644.0,101563.4,101664.7,9.889353,726,2025-05-15
18662,101643.3,101671.2,101620.0,101671.2,9.842914,516,2025-05-15
18663,101671.2,101650.3,101602.0,101683.3,9.918065,1012,2025-05-15
18664,101650.3,101632.8,101627.9,101683.7,9.837067,610,2025-05-15
18665,101632.8,101810.1,101632.8,101810.2,9.820666000000001,743,2025-05-15
18666,101810.1,101979.9,101805.1,101980.0,9.81886,948,2025-05-15
18667,101979.9,101919.5,101898.1,101993.0,9.813026,632,2025-05-15
18668,101919.5,101935.5,101916.2,101990.0,9.700093,871,2025-05-15
18669,101935.4,101918.8,101913.2,101954.8,9.918457,445,2025-05-15
18670,101918.8,101933.2,101908.6,102001.3,9.785612,1096,2025-05-15
18671,101933.2,102083.1,101930.0,102083.1,9.817404,759,2025-05-15
18672,102083.5,102060.4,102060.4,102113.9,9.799045,659,2025-05-15
18673,102060.5,102044.3,102023.3,102070.0,9.795163,814,2025-05-15
18674,102044.3,102094.9,101992.2,102105.6,9.768782,961,2025-05-15
18675,102094.9,102135.1,102094.9,102183.9,9.829312,946,2025-05-15
18676,102135.1,102097.7,102083.1,102161.3,9.792249,1104,2025-05-15
18677,102097.7,102000.0,101971.4,102114.3,9.77081,999,2025-05-15
18678,102000.0,101990.1,101945.0,102019.6,9.832671,1236,2025-05-15
18679,101990.1,102071.7,101990.1,102125.3,9.799037,1001,2025-05-15
18680,102071.7,102096.7,102071.7,102137.8,9.794313,1021,2025-05-15
18681,102097.4,102149.8,102066.8,102165.6,9.79019,928,2025-05-15
18682,102149.8,102184.0,102145.3,102201.8,9.775078,520,2025-05-15
18683,102184.0,102259.2,102182.3,102313.7,9.739105,1267,2025-05-15
18684,102259.2,102342.7,102259.2,102342.7,9.77089,438,2025-05-15
18685,102342.9,102179.5,102173.7,102347.8,9.770718,823,2025-05-15
18686,102177.9,102195.9,102160.0,102239.6,9.801076,842,2025-05-15
18687,102195.9,102289.9,102193.2,102290.0,9.65091,653,2025-05-15
18688,102289.9,102357.2,102265.0,102357.4,9.853433,844,2025-05-15
18689,102357.2,102346.5,102328.2,102374.8,9.833761,631,2025-05-15
18690,102346.5,102324.7,102244.7,102356.2,9.812099,1038,2025-05-15
18691,102323.5,102400.0,102290.0,102400.0,9.491331,878,2025-05-15
18692,102400.0,102477.5,102387.4,102482.2,10.035554,734,2025-05-15
18693,102477.5,102419.0,102400.1,102477.5,9.748493,590,2025-05-15
18694,102419.0,102468.2,102419.0,102506.2,9.77862,819,2025-05-15
18695,102469.8,102511.6,102462.9,102511.6,9.68607,443,2025-05-15
18696,102511.7,102475.3,102475.2,102542.4,9.828161,489,2025-05-15
18697,102475.2,102466.0,102435.8,102477.7,9.70404,625,2025-05-15
18698,102466.0,102496.7,102459.0,102504.1,9.80789,543,2025-05-15
18699,102497.2,102563.35,102497.2,102563.35,9.181551,214,2025-05-15
18700,102563.5,102615.5,102554.7,102635.6,10.144068,662,2025-05-15
18701,102615.5,102642.9,102609.3,102680.9,9.894078,706,2025-05-15
18702,102642.9,102675.7,102642.9,102703.8,9.76382,386,2025-05-15
18703,102675.7,102626.9,102592.6,102689.5,9.7435,411,2025-05-15
18704,102627.7,102609.1,102590.9,102637.2,9.6989,523,2025-05-15
18705,102609.1,102690.1,102552.5,102700.4,9.7929,774,2025-05-15
18706,102690.1,102739.2,102663.5,102739.2,9.449823,845,2025-05-15
18707,102739.2,102651.4,102651.4,102739.2,10.02302,763,2025-05-15
18708,102651.4,102700.0,102628.0,102717.0,9.431194,824,2025-05-15
18709,102700.0,102745.0,102700.0,102764.4,9.999836,701,2025-05-15
18710,102745.0,102738.1,102700.0,102745.0,9.776435,495,2025-05-15
18711,102738.1,102822.7,102735.9,102822.7,9.719845,838,2025-05-15
18712,102822.7,102736.0,102722.3,102822.7,9.737494,413,2025-05-15
18713,102736.0,102683.0,102683.0,102740.0,9.589916,425,2025-05-15
18714,102683.0,102826.6,102676.1,102826.6,9.883094,679,2025-05-15
18715,102826.6,102929.4,102826.6,102929.4,9.660006,947,2025-05-15
18716,102929.7,102940.0,102925.5,102954.7,9.512781,547,2025-05-15
18717,102940.0,102935.4,102935.4,102960.0,9.975292,303,2025-05-15
18718,102934.7,103000.0,102925.6,103000.0,9.042289,1029,2025-05-15
18719,103000.0,103031.0,102999.9,103031.1,10.265963000000001,342,2025-05-15
18720,103031.0,103058.9,103031.0,103072.3,9.729698,454,2025-05-15
18721,103058.9,103004.0,102986.4,103058.9,9.458582,354,2025-05-15
18722,103002.2,103061.9,102991.9,103061.9,10.023666,436,2025-05-15
18723,103064.9,102985.4,102969.8,103068.7,9.657937,281,2025-05-15
18724,102985.4,103014.8,102942.1,103033.0,9.76856,683,2025-05-15
18725,103014.6,103048.1,102994.5,103053.8,9.607141,452,2025-05-15
18726,103048.1,103043.5,103043.5,103048.1,8.78691,35,2025-05-15
18727,103043.5,103024.1,103024.1,103074.9,10.356013,387,2025-05-15
18728,103024.1,103052.3,102965.8,103052.3,9.820699,492,2025-05-15
18729,103052.3,103080.1,103026.4,103080.2,9.901417,425,2025-05-15
18730,103080.1,103112.3,103080.1,103112.8,9.539362,348,2025-05-15
18731,103112.3,103155.9,103111.1,103160.6,9.889006,525,2025-05-15
18732,103156.0,103183.7,103144.0,103183.7,9.710009,596,2025-05-15
18733,103183.6,103188.0,103137.4,103188.0,9.479356,284,2025-05-15
18734,103188.0,103130.3,103130.3,103192.6,9.696316,428,2025-05-15
18735,103130.3,103176.8,103099.8,103176.8,9.796641,632,2025-05-15
18736,103176.8,103148.1,103148.1,103220.2,9.737886,660,2025-05-15
18737,103148.1,103143.1,103107.2,103167.8,9.738757,546,2025-05-15
18738,103143.1,103151.0,103118.7,103156.3,9.586311,422,2025-05-15
18739,103151.0,103200.6,103151.0,103221.3,9.818228,311,2025-05-15
18740,103200.2,103240.0,103175.6,103252.0,9.694227,633,2025-05-15
18741,103240.0,103167.9,103167.9,103240.0,9.601087,407,2025-05-15
18742,103167.9,103234.3,103162.0,103234.4,9.765785,369,2025-05-15
18743,103234.3,103163.3,103158.7,103234.3,9.691082,673,2025-05-15
18744,103163.3,103267.5,103163.3,103267.5,9.684015,652,2025-05-15
18745,103267.5,103243.4,103215.1,103273.2,9.695225,569,2025-05-15
18746,103243.4,103234.8,103205.2,103243.4,9.659785,564,2025-05-15
18747,103232.6,103260.3,103215.6,103280.0,9.706997,626,2025-05-15
18748,103260.3,103269.9,103243.7,103284.1,9.136567,460,2025-05-15
18749,103269.9,103273.4,103249.8,103273.4,10.243699,388,2025-05-15
18750,103273.5,103326.9,103273.3,103327.0,9.302759,673,2025-05-15
18751,103327.0,103333.5,103323.1,103371.0,10.051996,808,2025-05-15
18752,103333.5,103322.1,103263.1,103388.8,9.127267,756,2025-05-15
18753,103322.1,103209.9,103180.4,103322.1,9.995815,664,2025-05-15
18754,103209.9,103268.8,103191.2,103268.9,9.879531,455,2025-05-15
18755,103268.8,103185.6,103182.1,103268.8,9.73379,612,2025-05-15
18756,103185.6,103215.4,103185.6,103223.9,9.650046,464,2025-05-15
18757,103215.0,103274.5,103127.7,103274.5,9.734091,658,2025-05-15
18758,103274.5,103139.9,103139.9,103274.5,9.638361,701,2025-05-15
18759,103139.2,103200.5,103128.9,103214.4,9.650775,651,2025-05-15
18760,103200.1,103203.3,103188.3,103227.6,9.75062,577,2025-05-15
18761,103203.3,103155.5,103098.1,103203.3,9.727126,878,2025-05-15
18762,103155.1,103127.3,103091.8,103213.0,9.653515,686,2025-05-15
18763,103127.3,103124.9,103090.77,103148.7,9.649388,555,2025-05-15
18764,103124.9,103144.0,103085.9,103144.0,9.787186,523,2025-05-15
18765,103143.9,103173.9,103139.2,103191.6,9.542463,608,2025-05-15
18766,103171.7,103154.2,103083.3,103171.7,9.671226,776,2025-05-15
18767,103153.3,103235.1,103146.2,103260.6,9.813205,606,2025-05-15
18768,103234.5,103201.2,103158.7,103234.5,9.478129000000001,906,2025-05-15
